# Karaoke Propio — hand-checked song categories.
#
# The primary source of truth for categorisation, consulted before
# MusicBrainz: every song here was categorised by a person looking at it,
# and an online lookup is only asked about songs this file does not name.
#
# Columns are tab-separated. Artist and title are written the way the
# library stores them; matching folds case, accents, punctuation and a
# leading or trailing article, so "The Beatles" and "Beatles, The" are the
# same song. Several genres are separated by "|". Empty means "not known",
# never "none".
#
# Regenerate with: node scripts/export-category-reference.mjs <database.sqlite3>
# Corrections are welcome as ordinary pull requests against this file.
artist	title	genre	decade	voice	language
Luis Miguel	Cuando calienta el sol	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Estar contigo	Pop	2000's	Male	Spanish
Luis Miguel	Fría Como el Viento	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Hasta que me olvides	Bolero|Pop	90's	Male	Spanish
Luis Miguel	La Bikina	Bolero|Pop	90's	Male	Spanish
Luis Miguel	La Incondicional	Bolero|Pop	90's	Male	Spanish
Luis Miguel	La Mentira	Bolero|Pop	90's	Male	Spanish
Luis Miguel	La media vuelta	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Me Gustas Tal Como Eres	Bolero|Pop	90's	Male	Spanish
Luis Miguel	No se tu	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Palabra de Honor	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Por Debajo de la Mesa	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Se te Olvida	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Si tu te Atreves	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Te necesito	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Tengo todo excepto a ti	Bolero|Pop	90's	Male	Spanish
Luis Miguel	Y	Bolero|Pop	90's	Male	Spanish
Lynyrd Skynyrd	Free Bird	Rock	70's	Group	English
Lynyrd Skynyrd	Simple Man	Rock	70's	Group	English
Lynyrd Skynyrd	Sweet Home Alabama	Rock	70's	Group	English
Maceradoz	ti, A	Bolero	2020's	Male	Spanish
Madonna	La isla bonita	Electronic|Pop	80's	Female	English
Madonna	Like a virgin	Electronic|Pop	80's	Female	English
Madonna	Material girl	Electronic|Pop	80's	Female	English
Madonna	Take a bow	Electronic|Pop	90's	Female	English
Magneto	40 Grados	Pop	90's	Group|Male	Spanish
Magneto	Mi Amada	Pop	90's	Group|Male	Spanish
Magneto	Para Siempre	Pop	90's	Group|Male	Spanish
Magneto	Vuela Vuela	Pop	90's	Group|Male	Spanish
Maite Perroni & Cali	Loca	Pop	2010's	Duet	Spanish
Maluma	Amigos con derechos	Pop|Reggaeton	2010's	Male	Spanish
Maluma	Vivo Pensando en Ti	Pop|Reggaeton	2010's	Male	Spanish
Manolo Galván	Deja de Llorar por mi	Ballad	70's	Male	Spanish
Manolo Galván	Te Quise te Quiero y te Querre	Ballad	70's	Male	Spanish
Manolo Otero	Hola Amor Mío	Ballad	70's	Male	Spanish
Manolo Otero	Qué He de Hacer Para Olvidarte	Ballad	70's	Male	Spanish
Manolo Otero	Sin Ti	Ballad	70's	Male	Spanish
Manuel Mijares	El privilegio de amar	Ballad|Pop	90's	Male	Spanish
Marco Antonio Solís	Cuando te Acuerdes de mi	Ballad|Ranchera	90's	Male	Spanish
Marco Antonio Solís	El Peor de mis Fracasos	Ballad	90's	Male	Spanish
Marco Antonio Solís	La Pareja Ideal	Ballad	90's	Male	Spanish
Marco Antonio Solís	Mi eterno amor secreto	Bolero|Ranchera	60's	Male	Spanish
Marco Antonio Solís	Más que tu amigo	Bolero|Ranchera	60's	Male	Spanish
Marco Antonio Solís	Si no te hubieras ido	Ballad|Ranchera	90's	Male	Spanish
Marco Antonio Solís	Sigue sin mi	Ballad	90's	Male	Spanish
Marco Antonio Solís & Marisela	La Pareja Ideal	Ballad|Pop|Ranchera	80's	Duet	Spanish
Marcos Llunas	Para Reconquistarte	Ballad|Pop	90's	Male	Spanish
Mari Trini	Ayudala	Ballad	80's|90's	Female	Spanish
Mari Trini	Te amare, te amo y te querre	Ballad	70's|90's	Female	Spanish
Mari Trini	Una Estrella En el Jardin	Ballad	80's	Female	Spanish
Mari Trini	Yo No soy Esa	Ballad	70's	Female	Spanish
Maria Conchita Alonso	Acariciame	Ballad|Pop	2000's|80's	Female	Spanish
Maria Conchita Alonso	Hazme sentir	Ballad|Pop	2010's|80's	Female	Spanish
Maria Conchita Alonso	Noche de Copas	Ballad|Pop	80's	Female	Spanish
Maria Conchita Alonso	Y es que llegaste tu	Ballad|Pop	2000's|80's	Female	Spanish
Mariah Carey	Without You	Pop|Soul	90's	Female	English
Marisela	Arrepentida	Ballad|Pop	80's|90's	Female	Spanish
Marisela	Completamente tuya	Ballad|Pop	80's	Female	Spanish
Marisela	Mi Amor Por Ti	Ballad|Pop	2010's|80's	Female	Spanish
Marisela	Si no te hubieras ido	Ballad|Pop	80's|90's	Female	Spanish
Marisela	Sola con mi soledad	Ballad|Pop	80's|90's	Female	Spanish
Marisol	Aquel verano	Pop	70's|90's	Female	Spanish
Mayte Montenegro	Cancion para una esposa triste	Ballad	70's	Female	Spanish
Mecano	Me cuesta tanto olvidarte	Ballad|Pop	80's|90's	Group	Spanish
Menudo	Cambiale las Pilas	Pop	80's	Male	Spanish
Menudo	Claridad	Pop	80's	Group|Male	Spanish
Menudo	Dulces Besos	Pop	80's	Group|Male	Spanish
Menudo	Ella	Pop	80's	Male	Spanish
Menudo	Fuego	Pop	80's	Group|Male	Spanish
Menudo	Lluvia	Pop	80's	Group|Male	Spanish
Menudo	Mi Banda Toca Rock	Pop	80's	Group|Male	Spanish
Menudo	Quiero Ser	Pop	80's	Group|Male	Spanish
Menudo	Rock en la Tv	Pop	80's	Group|Male	Spanish
Menudo	Si tu No Estás	Pop	80's	Group|Male	Spanish
Menudo	Súbete a mi Moto	Pop	80's	Male	Spanish
Menudo	Volar, A	Pop	80's	Male	Spanish
Menudo	Y yo No Bailo	Pop	80's	Group|Male	Spanish
Michael Jackson	Beat It	Disco|Pop|Soul	80's	Male	English
Michael Jackson	Man in the mirror	Disco|Pop|Soul	80's	Male	English
Michael Jackson	One day in your life	Disco|Pop|Soul	70's	Male	English
Michael Jackson	Smooth criminal	Disco|Pop|Soul	80's	Male	English
Michael Jackson	Thriller	Disco|Pop|Soul	80's	Male	English
Michael Jackson	way you make me feel, The	Disco|Pop|Soul	80's	Male	English
Michel Teló	Ai se eu te pego	Pop|Sertanejo	2010's	Male	Portuguese
Miguel Bose	Amante Bandido	Ballad|Pop	2000's|80's	Male	Spanish
Miguel Bose	Amiga	Ballad|Pop	80's|90's	Male	Spanish
Miguel Bose	Creo en Ti	Pop	80's	Male	Spanish
Miguel Bose	Don Diablo	Ballad|Pop	80's	Male	Spanish
Miguel Bose	La Chula	Pop	80's	Male	Spanish
Miguel Bose	Linda	Pop	80's	Male	Spanish
Miguel Bose	Morir de Amor	Pop	80's	Male	Spanish
Miguel Bose	Te amaré	Pop	80's	Male	Spanish
Miguel Bose	Te diré	Pop	80's	Male	Spanish
Miguel Bose	Teorema de amor	Pop	80's	Male	Spanish
Miguel Bosé & Ana Torroja	Corazones	Pop	90's	Duet|Mixed	Spanish
Miguel Gallardo	Hoy Tengo Ganas de Ti	Ballad	70's	Male	Spanish
Miguel Gallardo	Luna de Otoño	Ballad	70's	Male	Spanish
Miguel Gallardo	Otro Ocupa mi Lugar	Ballad	70's	Male	Spanish
Miguel Gallardo	Y Apago la Luz	Ballad	70's	Male	Spanish
Miguel Gallardo	Yo Fui el Segundo en tu Vida	Ballad	70's	Male	Spanish
Miguel Mateos	Tira Para Arriba	Rock	80's	Male	Spanish
Miguel Rios	Santa Lucia	Rock	80's	Male	Spanish
Miley Cyrus	I hope you find it	Country|Pop|Rock	2010's	Female	English
Miley Cyrus	When I Look At You	Country|Pop|Rock	2000's	Female	English
Miley Cyrus	climb, The	Country|Pop|Rock	2000's	Female	English
Mocedades	Eres tu	Folk|Pop	70's|80's	Female|Group	Spanish
Mocedades	Tómame O Déjame	Ballad|Folk|Pop	2000's|70's	Female|Group	Spanish
Mountain	Mississippi Queen	Rock	70's	Group	English
Myriam Hernandez	Ay amor	Ballad|Pop	80's	Female	Spanish
Myriam Hernandez	El hombre que yo amo	Ballad|Pop	80's|90's	Female	Spanish
Myriam Hernandez	Eres	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Ese hombre	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Herida	Ballad|Pop	2000's|90's	Female	Spanish
Myriam Hernandez	Huele a Peligro	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Peligros de amor	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Se me fue	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Si no fueras tu	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Te pareces tanto a el	Ballad|Pop	90's	Female	Spanish
Myriam Hernandez	Todo lo tuyo	Ballad|Pop	90's	Female	Spanish
NCYNC	La Pacha	Pop	2000's	Male	Spanish
Natalie Cole	Miss You Like Crazy	Ballad|Pop|Soul	80's	Female	English
Natalie Imbruglia	Torn	Pop	90's	Female	English
Neil Young	Heart of Gold	Country|Folk|Rock	70's	Male	English
Nelson Ned	Déjame si Estoy Llorando	Ballad	70's	Male	Spanish
Nelson Ned	Happy Birthday To You My Darling	Ballad	70's	Male	Spanish
Nelson Ned	Quién Eres tu	Ballad	70's	Male	Spanish
Nicki Minaj	Super Bass	Hip hop|Pop	2010's	Female	English
Nicola Di Bari	El Corazón Es un Gitano	Ballad	70's	Male	Spanish
Nicola Di Bari	El Último Romantico	Ballad	70's	Male	Spanish
Nicole Pillman	Entre la Espada y la Pared	Ballad|Pop	2010's	Female	Spanish
Nilton César	Cerca de los Ojos Lejos del Corazón	Ballad	70's	Male	Spanish
Nina Simone	I Put A Spell On You	Blues|Jazz|Soul	60's	Female	English
Nino Bravo	América, América	Ballad	70's	Male	Spanish
Nino Bravo	Cartas Amarillas	Ballad	70's	Male	Spanish
Nino Bravo	Es el Viento	Ballad	70's	Male	Spanish
Nino Bravo	Libre	Ballad	70's	Male	Spanish
Nino Bravo	Mi Gran Amor	Ballad	70's	Male	Spanish
Nino Bravo	Noelia	Ballad	70's	Male	Spanish
Nino Bravo	Te quiero te quiero	Ballad	70's	Male	Spanish
Nino Bravo	Un beso y una flor	Ballad	70's	Male	Spanish
Noel Schajris	Aunque Hoy Me Veas Partir	Pop	2010's	Male	Spanish
Noel Schajris	No Veo la Horas	Pop	2010's	Male	Spanish
Noelia	Tu	Ballad|Pop	2000's|90's	Female	Spanish
Norman Greenbaum	Spirit in the Sky	Pop|Rock	60's	Male	English
Obie Bermúdez	Antes	Pop|Salsa	2000's	Male	Spanish
Octava Dimensión	Nunca Cambies	Ballad|Pop	80's	Male	Spanish
Olga Tañón	Basta Ya	Ballad|Merengue|Pop	90's	Female	Spanish
Olivia Newton‐John	Hopelessly Devoted To You	Ballad|Country|Pop	70's	Female	English
Orlando Netti	Clasico Es Amarte	Pop	2010's	Male	Spanish
Orlando Netti	Recien te Conozco	Pop	2010's	Male	Spanish
Owl City	Fireflies	Electronic|Pop	2000's	Male	English
Pablo Milanes	El Breve Espacio En Que No Estas	Ballad|Trova	80's	Male	Spanish
Pablo Milanes	Yo No Te Pido	Ballad|Trova	70's	Male	Spanish
Pablo Milanes	Yolanda	Ballad|Trova	80's	Male	Spanish
Palito Ortega	Corazon contento	Pop	60's|90's	Male	Spanish
Palito Ortega	Vestida de Novia	New wave	60's	Male	Spanish
Paloma Faith	Only Love Can Hurt Like This	Ballad|Pop|Soul	2010's	Female	English
Pandora	Alguien llena mi lugar	Ballad|Electronic|Pop	80's	Female|Group	Spanish
Pandora	Cómo Te Va Mi Amor	Ballad|Electronic|Pop	80's	Female|Group	Spanish
Pandora	Despues de ti que	Ballad|Electronic|Pop	90's	Female|Group	Spanish
Pandora	Frente a frente	Ballad|Electronic|Pop	2000's|2010's	Female|Group	Spanish
Pandora	La Usurpadora	Electronic|Pop	90's	Female|Group	Spanish
Pandora	Mi hombre	Ballad|Electronic|Pop	80's	Female|Group	Spanish
Pandora	Ni tu ni yo	Ballad|Electronic|Pop	90's	Female|Group	Spanish
Pandora	Solo el y yo	Ballad|Electronic|Pop	80's	Female|Group	Spanish
Patsy Cline	Crazy	Country	60's	Female	English
Paul McCartney & Wings	Band on the run	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Jet	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Let 'Em In	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Listen to what the man said	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Live and let die	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Maybe I'm amazed	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Mull of kintyre	Pop|Rock	70's	Male	English
Paul McCartney & Wings	My Love	Pop|Rock	70's	Male	English
Paul McCartney & Wings	Silly love songs	Pop|Rock	70's	Male	English
Paul McCartney & Wings	With a little luck	Pop|Rock	70's	Male	English
Paulina Rubio	El ultimo adios	Cumbia|Pop|Ranchera	2000's	Female	Spanish
Paulina Rubio	Todo Mi Amor	Cumbia|Pop|Ranchera	2000's	Female	Spanish
Pecos Cambas	Procuro Olvidarte	Ballad	70's	Duet|Male	Spanish
Pedro Infante	Corazón Corazón	Ranchera	50's	Male	Spanish
Pedro Suárez-Vértiz	Alguien que Bese Como tu	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Cuando Pienses en Volver	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Cuando la Cama Me Da Vueltas	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Lo Olvide	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Me Eleve	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Me Estoy Enamorando	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Me Resfrie en Brasil	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Mi Auto Era una Rana	Pop	90's	Male	Spanish
Pedro Suárez-Vértiz	Sentimiento Increible	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Te Siento de Solo Pensar	Pop|Rock	90's	Male	Spanish
Pedro Suárez-Vértiz	Y Es que Sucede Asi	Pop|Rock	90's	Male	Spanish
Phil Collins	Against all odds (Take a Look at Me Now)	Pop|Rock	80's	Male	English
Phil Collins	Another day in paradise	Pop|Rock	80's	Male	English
Phil Collins	Do you remember	Pop|Rock	80's	Male	English
Phil Collins	In the air tonight	Pop|Rock	80's	Male	English
Phil Collins	You'll be in my heart	Pop|Rock	90's	Male	English
Phil Collins	groovy kind of love, A	Pop|Rock	80's	Male	English
Pimpinela	Dimelo Delante De Ella	Ballad	80's|90's	Duet|Group|Mixed	Spanish
Pimpinela	El amor no se puede olvidar	Ballad	90's	Duet|Group|Mixed	Spanish
Pimpinela	Ese Hombre	Ballad	80's	Duet|Group	Spanish
Pimpinela	Olvidame y pega la vuelta	Ballad	80's	Duet|Group	Spanish
Pimpinela	Tu me prometiste volver	Ballad	80's	Duet|Group	Spanish
Pimpinela	esa, A	Ballad	80's	Duet|Group|Mixed	Spanish
Pink & Nate Reuss	Just Give Me A Reason	Pop	2010's	Duet	English
Pink Floyd	Another brick in the wall	Rock	70's	Group	English
Pink Floyd	Another brick in the wall (Part II)	Rock	70's	Group	English
Pink Floyd	Breathe	Rock	70's	Group	English
Pink Floyd	Comfortably Numb	Rock	70's	Group	English
Pink Floyd	Nobody home	Rock	70's	Group	English
Pink Floyd	Time	Rock	70's	Group	English
Pink Floyd	Wish you were here	Rock	70's	Group	English
Piso 21	Te Vi	Pop	2010's	Group|Male	Spanish
Poison	Every Rose Has Its Thorn	Metal|Rock	80's	Group	English
Police, The	Every breath you take	Pop|Rock	80's	Group	English
Police, The	Message in a bottle	Pop|Rock	70's	Group	English
Police, The	Roxanne	Pop|Rock	70's	Group	English
Prince	Let's go crazy	Pop|Rock|Soul	80's	Male	English
Prince	Nothing compares 2 u	Pop|Rock|Soul	80's	Male	English
Prince	Purple rain	Pop|Rock|Soul	80's	Male	English
Prince	When doves cry	Pop|Rock|Soul	80's	Male	English
Queen	Bohemian Rhapsody	Pop|Rock	70's	Group	English
Queen	Don't Stop Me Now	Pop|Rock	70's	Group	English
Queen	I Want To Break Free	Pop|Rock	80's	Group	English
Queen	Killer Queen	Pop|Rock	70's	Group	English
Queen	Love Of My Life	Pop|Rock	70's	Group	English
Queen	Radio Ga Ga	Pop|Rock	80's	Group	English
Queen	Show Must Go On, The	Pop|Rock	90's	Group	English
Queen	Somebody To Love	Pop|Rock	70's	Group	English
Queen	We Are The Champions	Pop|Rock	70's	Group	English
Queen	We Will Rock You	Pop|Rock	70's	Group	English
Queen & David Bowie	Under Pressure	Pop|Rock	80's	Duet	English
Ramones	Blitzkrieg Bop	Rock	70's	Group	English
Raphael	Amor Mío	Ballad	60's	Male	Spanish
Raphael	Ave María	Ballad|Pop	2000's|60's	Male	Spanish
Raphael	Cierro mis Ojos	Ballad	60's	Male	Spanish
Raphael	Como yo te amo	Ballad	60's	Male	Spanish
Raphael	Cuando tú no estás	Ballad	60's	Male	Spanish
Raphael	Desde aquel día	Ballad	60's	Male	Spanish
Raphael	Desde el Fondo de mi Alma	Ballad	60's	Male	Spanish
Raphael	En Carne Viva	Ballad	60's	Male	Spanish
Raphael	Estar Enamorado	Ballad	60's	Male	Spanish
Raphael	Estuve Enamorado	Ballad	60's	Male	Spanish
Raphael	Mi Gran Noche	Ballad	60's	Male	Spanish
Raphael	No Puedo Arrancarte de mi	Ballad	60's	Male	Spanish
Raphael	Qué sabe nadie	Ballad	60's	Male	Spanish
Raphael	Qué tal te va sin mí	Ballad	60's	Male	Spanish
Raphael	Toco madera	Ballad	60's	Male	Spanish
Raphael	Yo Soy Aquel	Ballad	60's	Male	Spanish
Raúl Vásquez	Vas a ser mi compañera	Ballad	70's	Male	Spanish
Reik	Creo en Ti	Ballad|Pop	2000's	Group|Male	Spanish
Reik	Inolvidable	Pop	2010's	Group|Male	Spanish
Reik	Noviembre sin Ti	Pop	2000's	Group|Male	Spanish
Reik	Qué vida la mía	Pop	2000's	Group|Male	Spanish
Reik	Sabes	Pop	2000's	Group|Male	Spanish
Reik	Te fuiste de aquí	Ballad|Pop	2000's	Group|Male	Spanish
Reik	Voy a Olvidarte	Ballad|Pop	2000's	Group|Male	Spanish
Reik	Ya me enteré	Pop	2000's	Group|Male	Spanish
Reik	Yo Quisiera	Ballad|Pop	2000's	Group|Male	Spanish
Ricardo Arjona	Acompáñame a estar solo	Ballad|Pop	2010's|90's	Male	Spanish
Ricardo Arjona	La mujer que no soñé jamás	Pop	90's	Male	Spanish
Ricardo Arjona	Mi Novia se Me Esta Poniendo Vieja	Pop	90's	Male	Spanish
Ricardo Arjona	Por que Es Tan Cruel el Amor	Pop	90's	Male	Spanish
Ricardo Arjona	Quién diría	Pop	90's	Male	Spanish
Ricardo Arjona & Gaby Moreno	Fuiste tú	Pop	2010's	Duet|Mixed	Spanish
Ricardo Montaner	Amarte Es mi Pecado	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Aunque Ahora Estés Con el	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Bésame la boca	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	La Cima del Cielo	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Me va a extrañar	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Onda	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Para Llorar	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Será	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Tan Enamorados	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	Yo que te amé	Ballad|Pop	90's	Male	Spanish
Ricardo Montaner	dónde va el amor, A	Ballad|Pop	90's	Male	Spanish
Ricchi e Poveri	Dónde estarás	Pop	80's	Group|Male	Spanish
Ricchi e Poveri	Me Enamoro de Ti	Pop	80's	Group	Spanish
Ricchi e Poveri	Será porque te amo	Pop	80's	Group|Male	Spanish
Ricky Martin	Livin' la vida loca	Pop	90's	Male	English
Ricky Martin	Living la Vida Loca	Pop	90's	Male	English
Ricky Martin	Medio Vivir, A	Pop	90's	Male	Spanish
Ricky Martin	She bangs	Pop	2000's	Male	English
Ricky Martin	Tal Vez	Pop	90's	Male	Spanish
Ricky Martin	Tu Recuerdo	Pop	90's	Male	Spanish
Ricky Martin	Vente pa’ ca	Pop	2010's	Male	Spanish
Ricky Martin	Vuelve	Pop	90's	Male	Spanish
Righteous Brothers, The	Unchained Melody	Pop|Soul	60's	Group	English
Rihanna & Mikky Ekko	Stay	Ballad|Pop|Soul	2010's	Duet|Female|Male	English
Ritchie	Mi niña veneno	Pop	80's	Male	Spanish
Roberta Flack	Killing Me Softly With His Song	Pop|Soul	70's	Female	English
Roberto Carlos	Cama y mesa	Ballad	70's	Male	Spanish
Roberto Carlos	Camionero	Ballad	70's	Male	Spanish
Roberto Carlos	Candilejas	Ballad	70's	Male	Spanish
Roberto Carlos	Cóncavo y convexo	Ballad	70's	Male	Spanish
Roberto Carlos	Desahogo	Ballad	70's	Male	Spanish
Roberto Carlos	Detalles	Ballad	70's	Male	Spanish
Roberto Carlos	No te apartes de mi	Ballad	70's	Male	Spanish
Roberto Carlos	Un millon de amigos	Ballad	70's	Male	Spanish
Roberto Carlos	Yo te Recuerdo	Ballad	70's	Male	Spanish
Roberto Carlos & Lani Hall	De Repente El Amor	Ballad|Pop	80's	Duet|Mixed	Spanish
Roberto Jordan	Amor de estudiante	Ballad|Pop|Rock	2000's|70's	Male	Spanish
Roberto Jordan	Hazme una señal	Ballad|Pop	70's	Male	Spanish
Roberto Jordan	No se Ha Dado Cuenta	Ballad|Pop	70's	Male	Spanish
Roberto Jordan	Rosa Marchita	Ballad|Pop	70's	Male	Spanish
Roberto Luti	Tú me amas	Ballad|Pop	2010's	Male	Spanish
Roberto Tello	El espejo de mi vida	Peruvian Waltz			
Rocio Jurado	Como Yo Te Amo	Ballad	70's	Female	Spanish
Rocío Dúrcal	Acompañame	Ballad|Pop|Ranchera	60's	Female|Mixed	Spanish
Rocío Dúrcal	Amor eterno	Ballad|Ranchera	80's	Female	Spanish
Rocío Dúrcal	Como tu mujer	Ballad|Ranchera	80's	Female	Spanish
Rocío Dúrcal	Costumbres	Ballad|Ranchera	80's	Female	Spanish
Rocío Dúrcal	La gata bajo la lluvia	Ballad	80's	Female	Spanish
Rocío Dúrcal	Ya te olvidé	Ballad	80's	Female	Spanish
Rocío Dúrcal & Juan Gabriel	Déjame Vivir	Pop|Ranchera	80's	Duet	Spanish
Rocío Dúrcal & Juan Gabriel	El Destino	Pop|Ranchera	2000's|90's	Duet	Spanish
Rod Stewart	Maggie May	Pop|Rock	70's	Male	English
Rod Stewart	Stay with Me	Pop|Rock	70's	Male	English
Rolling Stones, The	Angie	Blues|Pop|Rock	70's	Group	English
Rolling Stones, The	Beast of Burden	Blues|Pop|Rock	70's	Group	English
Rolling Stones, The	Doo Doo Doo Doo, The (Heartbreaker)	Blues|Pop|Rock	70's	Group	English
Rolling Stones, The	Wild Horses	Blues|Pop|Rock	70's	Group	English
Romeo Santos	Perjuicio	Bachata	2010's	Male	Spanish
Romina Power & Al Bano	Arena blanca mar azul	Ballad|Pop	70's	Duet|Mixed	Spanish
Rosalía, Lisa	New woman	Pop	2020's	Duet	English
Rossana	Si tu no estas aqui	Pop|Trova	90's	Female	Spanish
Roxette	It Must Have Been Love with backing vocals	Ballad|Pop|Rock	90's	Female|Group	English
Rudy La Scala	El cariño es como una flor	Ballad	80's	Male	Spanish
Rudy La Scala	Mi vida eres tú	Ballad	80's	Male	Spanish
Rudy La Scala	Por qué será	Ballad	80's	Male	Spanish
Rush	Tom Sawyer	Metal|Pop|Rock	80's	Group	English
Río Roma	Al Fin te Encontre	Pop	2010's	Duet|Group|Male	Spanish
Río Roma	Eres la persona correcta	Pop	2010's	Duet|Group|Male	Spanish
Río Roma	No lo Beses	Pop	2010's	Duet|Male	Spanish
Río Roma	Por Eso te Amo	Pop	2010's	Duet|Group|Male	Spanish
Río Roma	Tan Solo un Minuto	Pop	2010's	Duet|Group|Male	Spanish
Río Roma	Todo Fue una Ilusion	Pop	2010's	Duet|Group|Male	Spanish
Río Roma	Tonto	Pop	2010's	Duet|Male	Spanish
Río Roma	Tú me cambiaste la vida	Pop	2010's	Duet|Group|Male	Spanish
Sabú	Es el amor de verdad	Ballad	70's	Male	Spanish
Sabú	Pequeña y frágil	Ballad	70's	Male	Spanish
Sabú	Vuelvo a Vivir Vuelvo a Cantar	Ballad	70's	Male	Spanish
Safari	Venite volando	Pop|Rock	70's	Male	Spanish
Salvatore Adamo	Es mi Vida	Ballad|Pop	70's	Male	Spanish
Santana ft. Product	Maria Maria	Jazz|Pop|Rock	90's	Duet	English
Sarah Geronimo	Maybe This Time (Lower Key)	Ballad|Pop	2010's	Female	English
Sebastián Yatra & Reik	Un año	Pop	2010's	Duet|Male	Spanish
Selena Gomez	year without rain, A	Pop|Rock	2010's	Female	English
Selena Quintanilla	Dreaming of you	Ballad|Pop	90's	Female	English
Selena Quintanilla	I could fall in love	Pop	90's	Female	English
Sergio Dalma	Bailar Pegados	Ballad|Pop	2000's|90's	Male	Spanish
Sergio Dalma	La cosa más bella	Ballad|Pop	90's	Male	Spanish
Sergio Fachelli	El único que te entiende	Ballad	80's	Male	Spanish
Sergio Fachelli	Quiéreme tal como soy	Ballad	80's	Male	Spanish
Sergio Fachelli	Soy el único que te entiende	Ballad	80's	Male	Spanish
Sergio Murillo	Serás todo para mí	Ballad|Pop	80's	Male	Spanish
Shakira	Underneath your clothes	Pop	2000's	Female	English
Shakira	Waka Waka (This Time For Africa)	Pop	2010's	Female	English
Shakira	Whenever, wherever	Pop	2000's	Female	English
Shakira ft. Wyclef Jean	Hips Don't Lie	Pop	2000's	Duet	English
Sheena Easton	For Your Eyes Only	Ballad|Pop	80's	Female	English
Sie7e	Yo tengo tu love	Pop	2010's	Male	Spanish
Silvana Di Lorenzo	Me muero por estar contigo	Ballad|Pop	2000's|70's	Female	Spanish
Silvana Di Lorenzo	Palabras, palabras	Ballad|Pop	2000's|70's	Duet|Female|Mixed	Spanish
Silvana Di Lorenzo	Tomame o Dejame	Ballad|Pop	70's	Female	Spanish
Silvestre Dangond & Nicky Jam	Cásate Conmigo	Pop|Vallenato	2010's	Duet	Spanish
Silvio Rodriguez	Canción del Elegido	Trova	70's	Male	Spanish
Silvio Rodriguez	Ojala	Trova	70's	Male	Spanish
Silvio Rodriguez	Oleo De Mujer Con Sombrero	Trova	70's	Male	Spanish
Silvio Rodriguez	Pequeña serenata diurna	Trova	70's	Male	Spanish
Silvio Rodriguez	Te doy una canción	Trova	70's	Male	Spanish
Simon & Garfunkel	Bridge Over Troubled Water	Folk|Pop	70's	Duet	English
Sin Bandera	Entra en mi Vida	Pop	2000's	Duet|Group	Spanish
Sin Bandera	Mientes Tan Bien	Pop	2000's	Group|Male	Spanish
Sin Bandera	Si tú no estás aquí	Pop	2000's	Duet|Group|Male	Spanish
Sin Bandera	Sirena	Pop	2000's	Group|Male	Spanish
Sin Bandera	Te Vi Venir	Pop	2000's	Duet|Group|Male	Spanish
Sinead O' Connor	Nothing Compares to you (Acoustic)	Folk|Pop|Rock	90's	Female	English
Sinead O'Connor	Nothing compares to you	Folk|Pop|Rock	90's	Female	English
Stealers Wheel	Stuck In The Middle With You	Pop	70's	Group	English
Steely Dan	Do It Again	Pop|Rock	70's	Group	English
Steve Miller Band	Joker, The	Pop|Rock	70's	Group	English
Stevie Wonder	I Wish	Pop|Soul	70's	Male	English
